Date,Open,High,Low,Close,Volume,Adj Close
2015-07-13,14.69,14.85,14.19,14.23,5648100,14.23
2015-07-06,14.89,15.15,14.03,14.88,10442900,14.88
2015-06-29,15.11,15.18,14.80,14.95,6812700,14.95
2015-06-22,15.35,15.55,15.01,15.11,5634000,15.11
2015-06-15,15.29,15.70,15.20,15.42,6513300,15.42
2015-06-08,15.35,15.46,15.17,15.25,4894900,15.25
2015-06-01,16.24,16.42,15.29,15.39,7933200,15.39
2015-05-26,16.01,16.16,15.82,15.99,4479200,15.99
2015-05-18,16.91,16.959999,16.139999,16.34,5108300,16.34
2015-05-11,15.76,16.809999,15.50,16.75,8331900,16.75
2015-05-04,15.92,15.96,15.58,15.76,4941800,15.76
2015-04-27,15.31,15.99,15.13,15.47,8367000,15.47
2015-04-20,15.36,15.40,14.93,15.06,5327300,15.06
2015-04-13,15.63,15.73,15.44,15.56,4044200,15.56
2015-04-06,16.450001,16.57,15.44,15.77,6178900,15.77
2015-03-30,16.059999,16.35,15.85,16.02,6075800,16.02
2015-03-23,16.120001,16.41,16.08,16.219999,6028000,16.219999
2015-03-16,15.04,16.17,14.75,16.00,8245200,16.00
2015-03-09,15.16,15.20,14.63,14.90,5614500,14.90
2015-03-02,15.86,15.90,15.10,15.19,6775400,15.19
2015-02-23,15.71,16.030001,15.40,15.87,5571600,15.87
2015-02-17,15.75,15.90,15.50,15.54,10202600,15.54
2015-02-09,16.23,16.700001,16.02,16.540001,5237000,16.540001
2015-02-02,16.40,16.92,15.85,16.030001,7677800,16.030001
2015-01-26,17.360001,17.43,16.030001,16.540001,9076700,16.540001
2015-01-20,17.059999,17.690001,17.01,17.51,9834000,17.51
2015-01-12,15.82,17.09,15.76,16.950001,12305900,16.950001
2015-01-05,15.34,16.01,15.23,15.77,7420200,15.77
2014-12-29,15.40,15.77,14.89,15.11,10032900,15.11
2014-12-22,15.31,15.51,14.87,15.35,5774000,15.35
2014-12-15,16.129999,16.190001,14.88,15.39,10883200,15.39
2014-12-08,15.61,16.49,15.53,16.299999,7910600,16.299999
2014-12-01,15.26,16.09,15.22,15.61,10486100,15.61
2014-11-24,15.78,16.00,14.80,14.83,7376800,14.83
2014-11-17,15.47,15.93,15.24,15.79,9791700,15.79
2014-11-10,15.05,15.72,14.77,15.63,10768000,15.63
2014-11-03,15.41,15.56,14.64,15.10,10247000,15.10
2014-10-27,16.469999,16.639999,15.21,15.50,8676400,15.50
2014-10-20,16.709999,16.91,16.40,16.50,4918400,16.50
2014-10-13,16.67,17.09,16.50,16.58,6188000,16.58
2014-10-06,16.360001,16.969999,16.309999,16.639999,7666200,16.639999
2014-09-29,16.809999,16.879999,16.040001,16.120001,11021800,16.120001
2014-09-22,16.93,17.15,16.620001,16.90,8554600,16.90
2014-09-15,17.870001,18.120001,17.08,17.190001,9100900,17.190001
2014-09-08,18.35,18.370001,17.76,17.889999,8224300,17.889999
2014-09-02,18.450001,18.58,18.26,18.42,5865500,18.42
2014-08-25,18.620001,18.870001,18.549999,18.709999,4093400,18.709999
2014-08-18,18.780001,18.90,18.540001,18.690001,4377000,18.690001
2014-08-11,19.139999,19.299999,18.74,18.860001,5916800,18.860001
2014-08-04,19.540001,19.58,18.98,19.190001,5979000,19.190001
2014-07-28,19.780001,19.870001,19.43,19.52,5011000,19.52
2014-07-21,20.15,20.24,19.50,19.870001,5870000,19.870001
2014-07-14,20.059999,20.40,19.84,20.02,8743100,20.02
2014-07-07,20.120001,20.639999,19.99,20.57,4981900,20.57
2014-06-30,19.99,20.440001,19.93,20.290001,5528600,20.290001
2014-06-23,20.040001,20.33,19.969999,20.17,6422700,20.17
2014-06-16,18.85,20.15,18.809999,20.030001,10234900,20.030001
2014-06-09,18.35,18.950001,18.309999,18.92,5402200,18.92
2014-06-02,18.059999,18.360001,17.98,18.280001,4775800,18.280001
2014-05-27,18.389999,18.42,17.91,18.08,7524400,18.08
2014-05-19,18.76,18.879999,18.51,18.66,3465600,18.66
2014-05-12,18.860001,19.08,18.52,18.610001,5100500,18.610001
2014-05-05,18.879999,18.90,18.309999,18.42,4386000,18.42
2014-04-28,18.85,18.92,18.16,18.690001,9979300,18.690001
2014-04-21,18.66,19.139999,18.57,18.940001,6044500,18.940001
2014-04-14,19.24,19.32,18.67,18.879999,5664300,18.879999
2014-04-07,19.059999,19.450001,18.950001,19.190001,5072800,19.190001
2014-03-31,19.07,19.43,18.93,19.16,4795100,19.16
2014-03-24,19.379999,19.42,18.870001,19.059999,5724200,19.059999
2014-03-17,20.52,20.620001,19.49,19.52,8167400,19.52
2014-03-10,20.040001,20.92,19.870001,20.620001,6527900,20.620001
2014-03-03,20.67,20.83,19.959999,20.08,6920500,20.08
2014-02-24,21.190001,21.299999,20.280001,20.35,8018100,20.35
2014-02-18,20.870001,21.139999,20.559999,20.969999,10097000,20.969999
2014-02-10,19.450001,20.65,19.25,20.65,9989300,20.65
2014-02-03,18.620001,19.290001,18.58,19.27,7642100,19.27
2014-01-27,19.08,19.18,18.389999,18.450001,8524500,18.450001
2014-01-21,19.030001,19.549999,18.99,19.16,7849800,19.16
2014-01-13,19.299999,19.84,19.24,19.51,7224500,19.51
2014-01-06,19.42,19.59,18.610001,19.379999,8547000,19.379999
2013-12-30,18.940001,19.48,18.26,19.42,12250300,19.42
2013-12-23,18.709999,19.34,18.65,19.27,5696700,19.27
2013-12-16,18.940001,19.540001,18.42,18.620001,10313700,18.620001
2013-12-09,18.99,19.690001,18.709999,18.950001,7101400,18.950001
2013-12-02,18.889999,19.16,18.280001,18.76,8955800,18.76
2013-11-25,19.09,19.379999,18.92,19.24,5120400,19.24
2013-11-18,19.879999,19.92,19.00,19.129999,7428100,19.129999
2013-11-11,20.610001,20.620001,19.700001,20.00,6892900,20.00
2013-11-04,21.02,21.120001,20.49,20.690001,4711000,20.690001
2013-10-28,21.690001,22.23,20.98,21.08,7775600,21.08
2013-10-21,21.48,22.040001,21.370001,21.709999,7216000,21.709999
2013-10-14,20.74,21.17,20.33,21.110001,6795400,21.110001
2013-10-07,21.15,21.67,20.370001,20.52,9340200,20.52
2013-09-30,20.719999,21.26,19.879999,20.93,10860800,20.93
2013-09-23,20.940001,21.15,20.65,20.959999,6718700,20.959999
2013-09-16,21.309999,22.58,20.450001,21.00,15864400,21.00
2013-09-09,22.860001,22.950001,20.84,21.42,9542200,21.42
2013-09-03,23.57,23.58,22.18,22.969999,10028600,22.969999
2013-08-26,23.32,23.84,22.549999,22.60,13992000,22.60
2013-08-19,22.41,23.25,22.02,23.15,12078000,23.15
2013-08-12,20.52,22.59,20.48,22.34,17699800,22.34
2013-08-05,19.059999,19.870001,18.719999,19.76,6988800,19.76
2013-07-29,19.219999,19.42,18.709999,19.120001,6295100,19.120001
2013-07-22,19.57,19.889999,18.969999,19.32,9121800,19.32
2013-07-15,19.15,19.440001,18.58,18.879999,7689000,18.879999
2013-07-08,18.440001,19.50,18.40,19.209999,7888000,19.209999
2013-07-01,18.98,19.190001,18.059999,18.209999,10004400,18.209999
2013-06-24,19.120001,19.190001,17.75,18.969999,18742800,18.969999
2013-06-17,21.09,21.200001,18.879999,19.389999,16700900,19.389999
2013-06-10,21.040001,21.40,20.76,21.33,9474800,21.33
2013-06-03,21.67,22.190001,20.84,20.860001,12033600,20.860001
2013-05-28,21.620001,22.33,21.41,21.440001,10232200,21.440001
2013-05-20,20.84,22.549999,20.809999,21.610001,25560800,21.610001
2013-05-13,22.969999,23.02,21.40,21.40,13782300,21.40
2013-05-06,23.23,23.280001,22.40,22.98,9547200,22.98
2013-04-29,23.43,23.66,22.469999,23.290001,10904400,23.290001
2013-04-22,22.74,23.700001,21.99,23.10,14807800,23.10
2013-04-15,22.98,23.10,21.959999,22.40,23955900,22.40
2013-04-08,26.34,27.139999,25.17,25.280001,12831600,25.280001
2013-04-01,27.08,27.15,25.74,26.389999,11375600,26.389999
2013-03-25,27.809999,27.950001,27.17,27.42,6294500,27.42
2013-03-18,28.02,28.33,27.51,27.75,6781900,27.75
2013-03-11,27.870001,28.389999,27.690001,27.799999,6108500,27.799999
2013-03-04,27.620001,28.299999,27.49,28.01,8104800,28.01
2013-02-25,27.99,28.50,27.459999,27.620001,11073800,27.620001
2013-02-19,28.860001,28.889999,27.35,27.83,17654100,27.83
2013-02-11,30.02,30.129999,28.709999,28.83,12205000,28.83
2013-02-04,30.440001,30.940001,30.290001,30.43,7505300,30.43
2013-01-28,29.950001,31.219999,29.73,30.780001,12426400,30.780001
2013-01-22,30.879999,31.41,30.10,30.209999,10242600,30.209999
2013-01-14,30.09,31.040001,29.75,30.809999,11017800,30.809999
2013-01-07,28.98,29.940001,28.950001,29.48,9152200,29.48
2012-12-31,29.07,30.469999,28.610001,29.24,16674300,29.24
2012-12-24,29.09,29.50,28.860001,29.10,8065800,29.10
2012-12-17,31.23,31.360001,28.65,29.00,18326800,29.00
2012-12-10,32.299999,32.709999,31.15,31.17,9817900,31.17
2012-12-03,32.52,32.77,31.48,32.029999,9393600,32.029999
2012-11-26,32.990002,33.310001,31.91,32.360001,10951000,32.360001
2012-11-19,31.93,33.080002,31.74,32.98,8806100,32.98
2012-11-12,31.51,31.889999,31.00,31.209999,11166000,31.209999
2012-11-05,30.07,31.76,29.93,31.540001,11187000,31.540001
2012-10-31,31.15,31.52,29.84,29.950001,11460200,29.950001
2012-10-22,31.120001,31.440001,30.530001,31.08,8535900,31.08
2012-10-15,32.139999,32.23,30.92,31.10,11524000,31.10
2012-10-08,32.900002,33.23,32.419998,32.450001,9277900,32.450001
2012-10-01,33.759998,34.080002,33.23,33.450001,12661300,33.450001
2012-09-24,32.82,33.68,32.400002,33.48,13790600,33.48
2012-09-17,33.48,34.049999,32.77,33.48,16388200,33.48
2012-09-10,32.490002,33.75,31.459999,33.599998,19780500,33.599998
2012-09-04,31.190001,32.700001,30.98,32.639999,14735200,32.639999
2012-08-27,29.90,30.799999,29.280001,30.790001,13821100,30.790001
2012-08-20,27.26,29.879999,27.24,29.74,15524800,29.74
2012-08-13,27.15,27.440001,26.870001,27.23,5322300,27.23
2012-08-06,26.870001,27.48,26.84,27.26,5946200,27.26
2012-07-30,26.889999,27.389999,26.129999,26.959999,9931900,26.959999
2012-07-23,26.07,26.99,25.82,26.959999,9233500,26.959999
2012-07-16,26.530001,26.65,25.98,26.48,7895400,26.48
2012-07-09,26.41,26.75,25.73,26.440001,8937500,26.440001
2012-07-02,26.66,27.60,26.139999,26.299999,8815000,26.299999
2012-06-25,26.00,26.959999,25.34,26.65,11935200,26.65
2012-06-18,27.540001,27.98,25.799999,26.15,14816500,26.15
2012-06-11,27.82,28.26,27.34,27.809999,9491600,27.809999
2012-06-04,27.57,29.02,27.17,27.75,14506900,27.75
2012-05-29,27.73,27.879999,26.59,27.620001,13835700,27.620001
2012-05-21,27.32,27.959999,26.33,27.620001,12547300,27.620001
2012-05-14,27.66,28.09,25.99,27.790001,18790900,27.790001
2012-05-07,29.370001,29.379999,27.59,28.08,14990400,28.08
2012-04-30,29.870001,30.440001,28.99,29.41,11639500,29.41
2012-04-23,29.84,30.52,29.09,30.370001,13383000,30.370001
2012-04-16,30.66,31.110001,30.389999,30.75,9325500,30.75
2012-04-09,30.790001,31.639999,30.23,30.549999,13142900,30.549999
2012-04-02,31.530001,32.34,30.110001,30.719999,19459600,30.719999
2012-03-26,31.74,32.18,30.719999,31.379999,13173200,31.379999
2012-03-19,31.59,32.139999,30.209999,31.24,16541100,31.24
2012-03-12,32.91,32.919998,30.73,31.59,21798700,31.59
2012-03-05,33.599998,33.599998,31.540001,33.220001,22257700,33.220001
2012-02-27,34.34,36.439999,32.900002,33.759998,39371700,33.759998
2012-02-21,32.919998,34.650002,32.849998,34.369999,23125900,34.369999
2012-02-13,32.720001,32.91,31.82,32.279999,12199700,32.279999
2012-02-06,32.41,33.470001,32.369999,32.509998,15302400,32.509998
2012-01-30,32.490002,33.450001,32.02,32.689999,20175200,32.689999
2012-01-23,31.15,33.00,30.67,32.959999,21654200,32.959999
2012-01-17,29.389999,31.25,29.08,31.219999,16869800,31.219999
2012-01-09,28.34,29.84,27.99,28.82,15778000,28.82
2012-01-03,27.969999,28.92,27.83,27.91,20185300,27.91
2011-12-27,28.059999,28.370001,25.65,26.940001,22103900,26.940001
2011-12-19,28.27,28.82,27.90,28.280001,11963400,28.280001
2011-12-12,30.35,31.129999,27.700001,28.85,25942700,28.85
2011-12-05,31.940001,32.099998,30.52,31.33,15785500,31.33
2011-11-28,31.290001,32.529999,30.889999,31.65,15861900,31.65
2011-11-21,30.48,32.169998,29.83,30.200001,18729400,30.200001
2011-11-14,33.57,33.889999,30.209999,31.40,20067000,31.40
2011-11-07,33.66,34.389999,32.23,33.740002,17606300,33.740002
2011-10-31,33.610001,33.810001,31.50,33.200001,20228500,33.200001
2011-10-24,30.60,34.439999,30.52,34.27,26238900,34.27
2011-10-17,31.370001,31.49,29.139999,30.48,22456200,30.48
2011-10-10,31.200001,31.959999,30.610001,31.34,16570200,31.34
2011-10-03,29.99,31.719999,27.90,30.23,34537000,30.23
2011-09-26,27.51,32.619999,27.41,28.91,52527900,28.91
2011-09-19,39.169998,39.639999,29.049999,29.98,45240800,29.98
2011-09-12,39.790001,40.23,38.299999,39.389999,22976000,39.389999
2011-09-06,41.130001,41.580002,39.209999,40.52,26124500,40.52
2011-08-29,39.84,42.299999,39.25,42.18,22915300,42.18
2011-08-22,42.110001,42.779999,38.049999,40.41,46842500,40.41
2011-08-15,38.299999,41.73,38.18,41.68,27678800,41.68
2011-08-08,38.419998,38.599998,36.040001,38.119999,46490500,38.119999
2011-08-01,38.27,41.189999,36.549999,37.32,57038900,37.32
2011-07-25,39.560001,40.349998,38.310001,38.849998,33551900,38.849998
2011-07-18,39.299999,39.689999,37.23,39.07,47368500,39.07
2011-07-11,35.75,38.369999,34.02,38.240002,43220800,38.240002
2011-07-05,34.049999,35.900002,33.959999,35.75,24058600,35.75
2011-06-27,32.98,34.18,32.529999,33.00,23457100,33.00
2011-06-20,34.939999,35.849998,33.290001,33.360001,27856300,33.360001
2011-06-13,34.68,35.07,33.689999,34.950001,32649800,34.950001
2011-06-06,36.189999,36.709999,35.18,35.25,31240700,35.25
2011-05-31,37.669998,37.720001,34.610001,35.34,49413000,35.34
2011-05-23,33.810001,37.279999,33.779999,37.029999,46048700,37.029999
2011-05-16,33.82,34.689999,32.189999,34.18,66819600,34.18
2011-05-09,36.169998,37.900002,31.969999,34.389999,131474800,34.389999
2011-05-02,44.099998,46.23,33.580002,34.48,214473000,34.48
2011-04-25,46.98,48.349998,43.549999,46.880001,151635900,46.880001
2011-04-18,42.119999,45.57,41.169998,45.540001,76099000,45.540001
2011-04-11,40.240002,41.869999,38.73,41.84,58197100,41.84
2011-04-04,37.610001,39.900002,37.360001,39.860001,30731600,39.860001
2011-03-28,35.759998,37.049999,35.740002,36.860001,22296900,36.860001
2011-03-21,35.009998,37.259998,34.880001,36.389999,31834600,36.389999
2011-03-14,35.130001,35.419998,33.009998,34.27,27923400,34.27
2011-03-07,35.57,35.779999,33.34,35.029999,40350100,35.029999
2011-02-28,32.68,34.740002,32.490002,34.689999,35072000,34.689999
2011-02-22,32.549999,33.00,30.959999,32.560001,39352500,32.560001
2011-02-14,29.610001,32.130001,29.58,31.790001,27101900,31.790001
2011-02-07,28.540001,29.799999,28.41,29.209999,19321200,29.209999
2011-01-31,27.16,28.639999,27.16,28.40,21652700,28.40
2011-01-24,26.58,27.41,26.030001,27.299999,26104400,27.299999
2011-01-18,28.120001,28.77,26.540001,26.83,26722300,26.83
2011-01-10,28.290001,29.02,27.450001,27.74,25599800,27.74
2011-01-03,30.290001,30.440001,27.91,28.10,32869600,28.10
2010-12-27,28.559999,30.25,28.43,30.18,16150200,30.18
2010-12-20,28.549999,28.860001,28.129999,28.610001,13186000,28.610001
2010-12-13,28.84,29.15,27.67,28.51,26907100,28.51
2010-12-06,28.99,30.00,27.34,27.98,50495000,27.98
2010-11-29,26.280001,28.77,25.91,28.60,28449100,28.60
2010-11-22,26.639999,27.219999,25.950001,26.129999,20520500,26.129999
2010-11-15,25.549999,26.799999,24.440001,26.74,32874300,26.74
2010-11-08,26.190001,28.719999,25.219999,25.52,70564300,25.52
2010-11-01,24.35,26.34,23.41,26.200001,29548400,26.200001
2010-10-25,23.23,24.17,22.700001,24.17,14674000,24.17
2010-10-18,23.58,23.98,22.52,22.76,20195400,22.76
2010-10-11,22.65,24.059999,22.51,23.75,19730900,23.75
2010-10-04,21.60,22.879999,21.42,22.73,18831200,22.73
2010-09-27,21.049999,21.719999,20.73,21.65,13402800,21.65
2010-09-20,20.41,21.02,20.059999,21.01,14146400,21.01
2010-09-13,19.58,20.42,19.49,20.290001,10748800,20.290001
2010-09-07,19.530001,19.629999,19.299999,19.42,8784400,19.42
2010-08-30,18.68,19.530001,18.60,19.42,8000100,19.42
2010-08-23,17.60,18.93,17.48,18.700001,9983600,18.700001
2010-08-16,18.02,18.23,17.48,17.59,6724800,17.59
2010-08-09,18.030001,18.08,17.43,17.74,4720300,17.74
2010-08-02,18.02,18.299999,17.809999,18.07,6413600,18.07
2010-07-26,17.799999,17.84,17.059999,17.58,6849300,17.58
2010-07-19,17.309999,17.860001,17.07,17.719999,7196000,17.719999
2010-07-12,17.639999,18.10,17.360001,17.49,6807000,17.49
2010-07-06,17.49,17.85,17.24,17.73,6534700,17.73
2010-06-28,18.74,18.85,17.26,17.459999,9638500,17.459999
2010-06-21,18.92,18.940001,17.950001,18.67,7088300,18.67
2010-06-14,18.10,18.879999,17.860001,18.75,6681400,18.75
2010-06-07,16.98,18.110001,16.969999,17.85,8806200,17.85
2010-06-01,18.17,18.35,16.940001,17.049999,10958200,17.049999
2010-05-24,17.49,18.200001,17.17,18.030001,8571800,18.030001
2010-05-17,18.959999,18.99,17.049999,17.290001,16345000,17.290001
2010-05-10,18.23,19.440001,18.049999,18.93,18867400,18.93
2010-05-03,18.41,18.50,16.73,18.00,19012500,18.00
2010-04-26,17.93,18.40,17.48,18.26,10328900,18.26
2010-04-19,17.290001,17.91,17.25,17.91,5306800,17.91
2010-04-12,18.030001,18.17,17.26,17.41,10045300,17.41
2010-04-05,17.620001,18.08,17.559999,18.01,7510900,18.01
2010-03-29,16.940001,17.639999,16.889999,17.540001,8482600,17.540001
2010-03-22,16.33,16.82,16.25,16.610001,8778800,16.610001
2010-03-15,16.709999,17.200001,16.639999,16.65,7581700,16.65
2010-03-08,17.15,17.309999,16.559999,16.76,9142600,16.76
2010-03-01,16.23,17.16,16.10,17.01,10633700,17.01
2010-02-22,16.059999,16.219999,15.35,16.07,9541700,16.07
2010-02-16,15.55,16.200001,15.49,15.97,12912800,15.97
2010-02-08,14.80,15.46,14.69,15.24,12226300,15.24
2010-02-01,16.02,16.469999,14.37,14.90,19121000,14.90
2010-01-25,16.74,16.860001,15.70,15.90,15264300,15.90
2010-01-19,18.190001,18.450001,16.549999,16.780001,14846300,16.780001
2010-01-11,18.440001,18.450001,17.809999,18.049999,13394900,18.049999
2010-01-04,17.049999,18.16,17.02,18.15,12281800,18.15
2009-12-28,17.280001,17.299999,16.450001,16.540001,8792700,16.540001
2009-12-21,17.040001,17.200001,16.450001,17.17,7849100,17.17
2009-12-14,16.92,17.48,16.77,16.950001,10228700,16.950001
2009-12-07,17.65,18.02,16.58,16.870001,18620700,16.870001
2009-11-30,17.84,19.110001,17.799999,18.15,17955900,18.15
2009-11-23,18.52,18.610001,17.60,17.950001,16569300,17.950001
2009-11-16,17.549999,18.52,17.530001,18.219999,13337800,18.219999
2009-11-09,17.40,17.42,16.73,17.15,10564500,17.15
2009-11-02,16.18,17.33,16.00,17.09,13739400,17.09
2009-10-26,17.370001,17.469999,15.82,16.07,12940700,16.07
2009-10-19,17.16,17.629999,17.030001,17.40,7971400,17.40
2009-10-12,17.530001,17.639999,17.01,17.18,9036900,17.18
2009-10-05,15.94,17.620001,15.87,17.440001,11464100,17.440001
2009-09-28,15.73,16.440001,15.73,15.82,7308000,15.82
2009-09-21,16.450001,16.950001,15.72,15.74,10585900,15.74
2009-09-14,16.309999,17.26,16.209999,16.700001,10932200,16.700001
2009-09-08,16.450001,16.690001,15.98,16.50,13597600,16.50
2009-08-31,14.38,16.08,14.34,15.97,14135900,15.97
2009-08-24,14.19,14.62,13.83,14.50,6337900,14.50
2009-08-17,13.83,14.04,13.33,13.92,6830700,13.92
2009-08-10,14.20,14.80,14.01,14.43,6600700,14.43
2009-08-03,14.17,14.75,14.00,14.39,10768800,14.39
2009-07-27,13.86,13.88,12.97,13.70,6235100,13.70
2009-07-20,13.50,13.69,13.21,13.66,6413000,13.66
2009-07-13,12.35,13.29,12.27,13.17,7690100,13.17
2009-07-06,12.85,13.10,12.34,12.50,7486900,12.50
2009-06-29,13.77,13.79,13.14,13.16,7849300,13.16
2009-06-22,13.61,14.04,13.43,13.90,8664900,13.90
2009-06-15,14.19,14.21,13.82,13.99,10812900,13.99
2009-06-08,14.72,15.32,14.51,14.63,10186400,14.63
2009-06-01,15.59,15.78,14.93,15.01,14791600,15.01
2009-05-26,14.22,15.48,14.20,15.47,12419900,15.47
2009-05-18,13.67,14.56,13.42,14.50,8835000,14.50
2009-05-11,13.64,14.06,13.62,13.77,6275100,13.77
2009-05-04,12.41,13.89,12.41,13.79,9355600,13.79
2009-04-27,12.84,12.88,12.02,12.31,5288300,12.31
2009-04-20,11.90,12.81,11.72,12.67,5792500,12.67
2009-04-13,12.62,12.68,11.64,11.68,7899400,11.68
2009-04-06,12.17,12.26,11.94,12.17,8018200,12.17
2009-03-30,12.91,13.16,12.41,12.60,8149500,12.60
2009-03-23,13.60,13.73,12.97,13.15,9056800,13.15
2009-03-16,12.79,13.69,11.75,13.61,14877600,13.61
2009-03-09,13.24,13.25,12.31,13.05,9100200,13.05
2009-03-02,12.98,13.44,12.26,13.18,16600200,13.18
2009-02-23,14.03,14.45,12.65,12.88,21064600,12.88
2009-02-17,13.85,14.44,13.71,14.25,20846300,14.25
2009-02-09,12.86,13.55,12.65,13.54,9311300,13.54
2009-02-02,12.28,13.04,12.02,12.91,7587800,12.91
2009-01-26,11.99,12.53,11.65,12.52,9530700,12.52
2009-01-20,11.14,11.95,10.92,11.85,8036500,11.85
2009-01-12,10.84,11.16,10.20,11.11,7561700,11.11
2009-01-05,10.67,11.47,10.66,11.10,9019700,11.10
2008-12-29,10.98,11.43,10.62,11.41,6060400,11.41
2008-12-22,10.84,10.85,10.00,10.64,3399500,10.64
2008-12-15,10.23,11.48,10.15,10.67,7546800,10.67
2008-12-08,9.99,10.39,9.58,10.14,4354100,10.14
2008-12-01,9.27,9.62,9.02,9.40,3604200,9.40
2008-11-24,10.10,10.55,9.91,10.23,4107200,10.23
2008-11-17,9.25,9.75,8.71,9.52,4847400,9.52
2008-11-10,10.34,10.41,8.69,9.36,3849500,9.36
2008-11-03,9.71,10.67,9.58,9.94,4341900,9.94
2008-10-27,8.85,10.06,8.45,9.58,5522600,9.58
2008-10-20,9.48,10.10,8.66,9.13,6602200,9.13
2008-10-13,10.56,10.94,9.00,9.23,7211400,9.23
2008-10-06,11.25,11.98,9.27,9.80,10281500,9.80
2008-09-29,12.75,13.37,10.70,10.99,9181400,10.99
2008-09-22,12.91,13.62,12.83,13.15,9146300,13.15
2008-09-15,10.82,12.86,10.28,12.46,13886300,12.46
2008-09-08,12.35,12.44,10.15,10.75,11265400,10.75
2008-09-02,12.46,13.07,11.93,12.03,5831600,12.03
2008-08-25,13.37,13.80,13.18,13.37,3369800,13.37
2008-08-18,12.95,13.75,12.67,13.26,8686800,13.26
2008-08-11,15.19,15.24,12.61,12.70,9799800,12.70
