date,data-in/gdp.csv value, data-in/gdp.csv chg pct,data-in/manufacture-orders.csv value, data-in/manufacture-orders.csv chg pct,data-in/manufacture-durable.csv value, data-in/manufacture-durable.csv chg pct,data-in/spy.csv LOW, data-in/spy.csv HIGH, data-in/spy.csv ClOSE,data-in/gld.csv LOW, data-in/gld.csv HIGH, data-in/gld.csv ClOSE,data-in/slv.csv LOW, data-in/slv.csv HIGH, data-in/slv.csv ClOSE,
1191816000,14668.4,-0.115081067462017,470388,2.58967010821916,232433,1.38092267967043,154.539993,157.520004,156.330002,72.099998,74.589996,74.589996,131.26001,138.199997,137.399994
1192420800,14668.4,-0.115081067462017,470388,2.58967010821916,232433,1.38092267967043,149.660004,156.479996,149.669998,73.779999,76.290001,75.699997,131.199997,139.069992,134.540009
1193025600,14668.4,-0.115081067462017,470388,2.58967010821916,232433,1.38092267967043,148.660004,153.619995,153.619995,73.839996,77.739998,77.690002,132.62999,141.550003,141.330002
1193630400,14668.4,-0.115081067462017,470388,2.58967010821916,232433,1.38092267967043,149.210007,155.270004,151.199997,76.889999,79.900002,79.830002,138.190002,145.76001,145.300003
1194238800,14668.4,-0.115081067462017,479247,1.88333886068522,242879,4.49419832812036,144.889999,152.110001,145.139999,79.110001,83.629997,82.18,143.900009,157.199997,152.899994
1194843600,14668.4,-0.115081067462017,479247,1.88333886068522,242879,4.49419832812036,143.699997,149.399994,145.789993,77.169998,80.68,77.75,142.360001,150.080002,143.399994
1195448400,14668.4,-0.115081067462017,479247,1.88333886068522,242879,4.49419832812036,141.669998,145.529999,144.130005,76.110001,81.610001,81.25,140.029999,147.800003,146.630005
1196053200,14668.4,-0.115081067462017,479247,1.88333886068522,242879,4.49419832812036,140.660004,149.869995,148.660004,76.980003,82.25,77.32,137.00,147.930008,139.00
1196658000,14668.4,-0.115081067462017,475044,-0.877000794997152,237274,-2.30773348045735,146.309998,151.50,150.910004,77.300003,79.650002,78.599998,138.100006,144.660004,142.759995
1197262800,14668.4,-0.115081067462017,475044,-0.877000794997152,237274,-2.30773348045735,147.100006,152.889999,147.169998,77.82,80.919998,78.519997,136.410004,146.730011,137.389999
